num_cont_1,num_cont_2,num_cont_3,num_cont_4,num_cont_5,num_cont_6,num_cont_7,num_cont_8,num_int_1,num_int_2,num_int_3,num_int_4,num_int_5,num_int_6,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,target
-0.8756287324967398,2.048407862569271,,1.6809126132855228,0.5198734184738873,,,0.9403815527400649,,0.0,,3.0,3.0,0.0,A,,,cat_Y,,,0
-0.6472779240873159,1.226657381610048,,,1.144526880853069,,,0.966532452928842,,3.0,,,4.0,,A,,,cat_X,,yes,0
0.49493130452329864,,,0.9141389719288129,1.2507974071486403,,,,,,13.0,1.0,6.0,,A,,,cat_X,,yes,0
-0.62412105506294,1.2060900371122543,,,1.760725656373195,,,,2.0,4.0,,2.0,5.0,8.0,,high,,cat_Y,,,0
-2.117243312120527,,,-1.6033634888613535,3.4524263688380055,,,,,6.0,,3.0,6.0,15.0,,high,yellow,cat_X,alpha,yes,0
-0.05324079863907779,,-1.2423516174600466,1.1424073125786114,1.598911950012734,,,,,,,0.0,3.0,,B,,,cat_W,,yes,0
-1.4802126611248094,,,-0.2586989484014742,0.18872290198546943,,,,,1.0,,,10.0,,A,,,cat_Z,,,0
1.616281753563726,,,-1.3208874796599568,1.1713028329535877,,,,,1.0,,,,,A,,,cat_X,,,1
0.1767876377631527,1.018705888545113,,,,,-0.3628355514114077,,,4.0,,0.0,8.0,,,,,cat_Y,,,0
-0.9051750567435755,,,,,,,,,0.0,,1.0,3.0,6.0,,high,,cat_Z,,yes,0
-0.6986324146624537,0.6508952995543954,,-0.20493563272476223,1.1767528908621918,,0.09137156544493011,,,2.0,,2.0,,,A,,blue,,,,0
-1.8893975878739204,0.4488375742558953,,-0.5057500701083459,0.6734106812739585,,1.3141357604862232,,,6.0,,0.0,6.0,10.0,A,,blue,cat_Y,,,0
,0.24839578268008794,,,2.1369468036243178,,,,,1.0,,3.0,4.0,,,,red,cat_Z,,,0
1.0163232025406992,1.7193045957701731,,-1.1884031302527271,,,,,,6.0,,,,,,,,cat_Y,,yes,0
2.2317861454923915,4.877872298284455,,0.7968345766206809,1.6068651367617708,,,,,3.0,,2.0,2.0,,,,blue,,,yes,1
0.7263965131989585,,,,1.4089369219523764,,,,,1.0,,,6.0,1.0,,,,cat_Y,,yes,0
-0.09204253862102917,0.46750635687872705,,0.26066205987332464,1.044330702280046,,0.3975544531573674,,,1.0,,3.0,5.0,,A,,,cat_X,,yes,0
-0.4319593756539166,1.8244280694507202,,-0.36422720244345586,1.4729614560844797,,,,,,9.0,2.0,,,,,,cat_Z,,,0
-0.9564958135763623,0.9641489084665266,-0.14066927969865972,,,,,,,6.0,,,3.0,,A,,,,,,0
2.0597658993397405,1.9494268256813692,,-0.7360537381273615,2.7783258040470544,,,,,0.0,,3.0,,,,low,,,,,1
-0.1887487018643749,,,,1.718368968855705,,-0.7592608874136267,,,0.0,,,2.0,,,,,,beta,,1
2.1156298300625043,0.6284479947438006,,1.7102391998162583,2.2973999001332372,,-2.0858283875760306,,,,14.0,,4.0,13.0,,,,cat_Y,,yes,0
1.393519509610061,,,,0.5427361107307543,,,1.2360081148061428,,6.0,,3.0,6.0,,A,high,,cat_X,,yes,0
-1.7407964313462736,0.1487227361406579,,-0.5614523645280017,0.5161823226403098,,0.8437028655084307,,,0.0,12.0,,5.0,,A,,,,,,1
-0.6659523957592918,,,-1.4961634136070765,1.0514499901392365,,,,1.0,0.0,11.0,2.0,6.0,10.0,,,,,,no,1
-0.6690451241738223,2.1353349067673153,,-1.7010861672915907,1.8213275420396169,,,,,5.0,,1.0,7.0,,A,,,cat_Z,,,1
,2.5948270716541026,,-0.6341756507508581,1.529859997727448,,,,,3.0,9.0,,5.0,12.0,,,,cat_Y,,yes,1
-0.060314253113753484,,,,0.5482553914762152,,,,,0.0,,0.0,5.0,15.0,,,,cat_X,,,0
2.996239095398143,1.422897772578314,,0.11836816805876298,1.8672182220807412,,,,0.0,2.0,,,5.0,11.0,,,,,,,0
-1.0772278744747588,0.16449829074657588,,0.1483195709177671,0.6051541057685834,,,,,4.0,,1.0,4.0,12.0,,,,cat_Z,,yes,0
0.22896993566438997,0.6016946288924339,1.0599632407887594,0.33422204726513055,1.714429948214749,,,,,5.0,,3.0,6.0,9.0,,high,,cat_Z,,,0
0.6165077424678032,,0.5133680712310191,-1.0383616561440734,1.25764734682433,,0.4237298072467803,,,,14.0,,1.0,,,,,cat_Z,,yes,0
,3.663589450313169,,,0.8351892490304228,,-0.22742273987515765,,,7.0,7.0,,5.0,,B,,,cat_Y,,,0
0.11018057778135802,2.974625635895743,,-0.19738638068667638,0.6513018186552717,,,,,,,,,4.0,A,low,,cat_Z,,yes,0
-1.0448088943065872,0.8277848744537971,,,1.1124273668056908,,,,,1.0,11.0,2.0,,3.0,A,,,cat_Z,,yes,1
0.10648619460268177,0.35160014764090136,,-0.6562038594828798,,,,,,5.0,,,,,,,,cat_Y,,,0
0.5113989961743719,0.9680173464625554,,0.3114892983919865,0.43289877364098406,,0.6213940218861251,,,5.0,,0.0,4.0,,,,,cat_Z,,yes,1
0.3276005842711286,,,2.076972667751993,1.6187573463935154,,-0.278839022497352,,,6.0,,3.0,2.0,,,low,,cat_Y,,,1
0.5702009039120914,3.4989112758888594,,-0.9893351184311101,2.522744131191022,,,,,,,,6.0,1.0,,,,,,,0
1.412607900636232,1.199893784665562,,-1.1155942295706953,1.9906507568610157,,,,,4.0,,1.0,8.0,,,high,,cat_X,alpha,,0
,1.0134343842774565,,,1.2866321449817484,,,,,6.0,,,6.0,,A,,,,,,0
0.07129461349743696,,,-0.3331544910066363,0.6977118049987346,,,,,4.0,8.0,1.0,4.0,7.0,,,,cat_X,,yes,1
-1.171758351883278,1.3769722455553297,,-0.5214010264442706,1.1086618433473143,,,,,,,0.0,6.0,7.0,,,blue,cat_Z,,,0
-0.6000052747111194,1.6506218056805702,,-1.0406607408492436,0.9001720933493869,,0.7958823059433806,,,3.0,12.0,,5.0,,,,yellow,cat_Y,,yes,0
-0.21963115191741533,0.5601055968563127,,-0.049662314373275875,1.1045532466838042,,,,,,,,7.0,12.0,A,,,,alpha,,0
0.25234583134144734,,,1.561140855213137,2.1152109991011887,2.227511953274659,,,,2.0,,,4.0,10.0,A,,,cat_Y,,,0
-0.4783327614993951,2.993510614192972,,-0.14981880882960336,0.9172128120335383,,,,,6.0,,,,,,,,cat_Y,,,0
-0.9357331991843516,0.2690567283515096,,-0.09643904169615379,0.2299566808771253,,,,,2.0,,,,,A,,blue,cat_Y,,,1
-1.188198689120337,,,0.3429428402504664,1.8957939573117473,,1.039562132429468,,,7.0,,,3.0,,B,,,,alpha,yes,0
-1.651177759055531,0.21685139888170035,,0.6476647741314893,1.3740538119308543,,-1.2989325762914103,,,1.0,,,6.0,,,,yellow,cat_Y,,yes,0
-0.23495070377456886,0.6264834596041676,,1.373227973932898,1.1274194309884011,,0.14569803429311035,,,7.0,,1.0,7.0,,,,yellow,,,,0
-1.469665442070305,2.1759887881302666,,0.2400413876089237,0.39082287405588517,,,0.3050783042851187,,,,0.0,3.0,,A,,,cat_Y,alpha,,0
-1.0005256841573922,1.0002735486702345,,,0.5138345847249799,,,,,0.0,,,3.0,,,,,cat_Y,,yes,1
,0.34882621119031215,,,0.5642206913130943,,,,,5.0,,0.0,3.0,,,,,,,yes,0
-1.3359173093914338,1.4065536932523721,,0.739961293767268,0.6269039727835535,,1.2014156601983483,,,7.0,,1.0,7.0,9.0,A,high,,cat_Y,,yes,1
0.37975218849869696,1.0550661574447642,,-0.8445164060426749,,,1.5279026088201637,,,,,,,7.0,A,low,blue,,,,0
0.7402230636056872,,,-0.8754991392001988,0.3885342282381637,,,,,5.0,,,4.0,,A,,,,,,1
-0.5494270197753985,0.6070538161503698,,0.19313420881970597,,,1.1986769696409019,,,,,0.0,9.0,5.0,,,blue,,,,0
-0.43702730761000175,0.9726949122887022,,1.5415250486094727,3.325679658806265,,,,,7.0,,0.0,4.0,,,,yellow,cat_Y,,yes,1
0.5374297701390774,0.6277977054029777,,0.7264569916257283,1.2482362006883292,,-0.06312471491020849,,,,9.0,,3.0,,,,,cat_Y,,yes,0
-0.713995097234679,7.012022214193803,,,0.9734333606225967,,,,,5.0,,,5.0,,A,,,cat_Z,,,1
-0.7827339115972951,0.8252955441596239,,,4.3112365433142585,,-0.5475557248515039,,,1.0,,0.0,9.0,,A,,,cat_Z,,,0
1.1964984781862904,0.7415552841104909,,,3.66567321652369,,,,,1.0,,0.0,4.0,,,,,cat_Y,,,0
0.8841877387127871,0.6483601717816634,2.8676647279900447,-0.056579819027766994,0.5532562942191921,,,,,7.0,,0.0,1.0,4.0,A,,,cat_Y,,,0
0.6015500023439195,4.143582178699575,,-0.29020620509882683,,,,2.5296760917999173,,,13.0,3.0,3.0,,A,,,cat_V,,yes,0
0.9256446213940929,,,,0.8642237020359529,,,0.9976944930473038,1.0,2.0,10.0,0.0,7.0,,A,,,,,,0
-1.977278725367363,1.3331518324449236,,-0.4480507247390829,0.8061528846674557,,1.156237568176118,,,1.0,,2.0,3.0,1.0,A,,,cat_X,,,0
1.3538355467931074,0.8257757945291243,,,0.8760107027036929,,-0.27775211307202047,,,0.0,7.0,,6.0,,,,,,,,0
0.3920621165837422,0.32022862546429676,,-0.6570939103874727,0.9337615330922979,,,,,3.0,,3.0,7.0,,A,,,cat_X,,,0
1.010781384005735,,,-0.659762603916201,1.183633693261222,,1.7004331075612062,,,3.0,,,2.0,,A,,,cat_Z,,,1
0.3871617791163626,,,-1.1273670712647363,1.1890095459562087,,0.8424432180972371,,,1.0,,3.0,2.0,,,,,cat_Z,,,0
0.048924824680156194,0.500816969129951,,-1.2389225713911283,3.159912769214026,,,,,1.0,9.0,3.0,7.0,7.0,A,low,,cat_Z,alpha,,1
-0.2753092123620546,1.230783726605721,,0.972029812137327,0.524394131064363,,,,,,,3.0,7.0,14.0,,,,cat_Z,,yes,0
0.36714437688620544,3.9881305327639764,-1.3475704843505223,0.6688411305451388,2.1674159271283058,-2.9028266174853252,,,,1.0,,3.0,10.0,,,high,yellow,,,,0
-0.3117479089045521,1.1462325739061485,,-0.8227978596840445,0.4231581841836782,,,,,,7.0,3.0,6.0,,A,,,,,,0
0.8678761000651124,,,,1.208616221829537,,,,,2.0,,1.0,4.0,7.0,,,,cat_X,,,0
,0.5079171123013921,,0.30931277291933157,2.3040762884262165,,,,,7.0,6.0,1.0,2.0,13.0,,,,cat_Z,,,0
-0.5415758617942777,,,-0.32379364221008405,1.5765258979655759,,,,,0.0,,1.0,4.0,0.0,B,high,,cat_X,,yes,1
2.0448232484766464,,,-1.2258306613213117,,,,,,5.0,,2.0,1.0,,A,,red,cat_Y,,,0
-0.6260804635723924,1.129314798834052,-1.440175608714655,0.34144709742466905,1.2558802946345722,-1.8242767233807908,,,,4.0,,0.0,,5.0,,low,,cat_Y,,,1
-0.23868372306347801,1.2839668069678227,,,3.7502829844579866,,,,,7.0,,1.0,2.0,,,,,cat_X,,,0
-0.8825809333500763,3.9925190162751036,,0.014571539634665382,,,,,,0.0,,,10.0,,A,,,cat_Y,alpha,yes,0
0.3358456728858239,0.997028691031952,,0.998652976595707,1.5734057280326958,,0.9377597312077462,,,7.0,,0.0,5.0,,A,,,cat_Y,,,1
-0.7362648901421949,0.3978200317478252,,-0.2117178596961014,2.164240880165581,1.1475389014102841,,1.1137717668225577,1.0,,,,13.0,11.0,,,,cat_Y,,,1
-0.1856109348070501,2.5169425829658634,,,0.7331392044178444,,,,,6.0,,3.0,4.0,,A,,,cat_X,,,0
0.8488665360350706,,,-0.15021158483774114,4.008017331066122,,,,1.0,1.0,,3.0,5.0,10.0,B,,green,cat_Z,,yes,1
-0.6987634188148159,,,,5.251851947761894,,-1.1495510550088894,,,5.0,,2.0,5.0,5.0,,,blue,cat_Y,,,0
0.7886111192652209,0.8210957779969489,,,2.3994132428063035,,-0.3746818587725969,0.9045548563821538,,7.0,,3.0,,1.0,A,,,cat_Z,,,0
0.8222293155603565,,2.4188889745431945,0.1322607760062905,2.4034931958781374,,,,1.0,4.0,11.0,,7.0,,A,,,cat_Z,,,1
1.0549560947192937,0.844623890303834,,1.0826244194567818,,,,,,0.0,10.0,1.0,6.0,,B,low,,,,,0
0.14054099491804029,0.1930961277129355,,-0.1534996566336755,0.3475874309063657,-2.164728235425839,,,,4.0,,2.0,8.0,,A,high,,,,,0
3.2412590769767857,,,0.029815353586607966,0.9346758628906234,,-0.08187651462473924,,,0.0,11.0,,,,A,,,cat_X,,,0
1.054533696542082,,,-0.5872686246144548,0.590844367631778,,,,,2.0,,2.0,9.0,,,low,,cat_Z,,,1
0.32487762440682655,3.1672692594832457,,1.560926512724463,1.6498796005930414,,,,,3.0,,,2.0,,,,,cat_Y,,,1
-0.8759244140817352,,,1.5006895210123234,,,-0.3897660109841389,,,6.0,,,4.0,6.0,,,,cat_W,,,0
-0.09705912587414098,1.1983339926374832,,-0.6762443245410552,1.641360838169787,,,,,0.0,,,7.0,,A,high,red,,,,0
1.426326976900034,,,-1.516410660754228,0.8688430327172696,,,,,2.0,,0.0,2.0,,,high,,,,,0
1.7095346156262687,,,-1.807198082017861,,,,,,4.0,,1.0,6.0,,,high,,,,,0
1.4783291004402292,,,0.6034085264205965,4.596411828962638,,-0.533201238484363,,,2.0,,2.0,,0.0,,low,,cat_X,,,0
0.7851923067296196,1.0301545219514632,,0.13522092503440442,0.7815678285025782,,,,2.0,0.0,,,,,A,medium,,cat_Z,,,0
-1.255660206295572,1.1845933146168504,2.5496360832800065,-0.7817945401483878,0.2743335608123595,0.5232790603125759,,,,5.0,,2.0,,,A,,,cat_Z,,,0
0.4871618178256701,1.8085851005831433,,0.2718417085056509,1.44133368542978,,,,,4.0,,,3.0,,A,high,,cat_Y,,yes,0
-1.2414023780529977,,0.01711010634726451,,1.357626361817645,-2.6792577488674096,,,,,16.0,0.0,2.0,,,,,cat_X,,yes,0
-1.4874711933807585,0.5460384215603306,,0.7949232092074997,,,0.46772931924429356,,,1.0,,,6.0,,A,high,,,,yes,0
0.23915868457723857,0.8712371344132049,,-0.38230988029898627,6.560283036679719,,,,,,,3.0,,,,,,,alpha,yes,1
0.5231994472697504,0.7131336020905815,,,1.1830303619208733,,,,,5.0,,3.0,8.0,,A,,blue,,,yes,0
0.9033770984808047,,,-0.3670146994624367,2.2520318546002307,,-0.29637562177825716,,,3.0,,,,7.0,A,high,,cat_Y,,yes,0
0.49713624038609394,0.2744942042099191,,-0.4014753701930101,,,,,,6.0,,3.0,,11.0,,,,cat_Y,,yes,1
0.5315859857427483,1.0195669360934472,2.0353642833244407,0.36505836840291495,2.7633762377138718,,,,,,,3.0,5.0,,A,,,cat_Z,,,0
-0.9846525849923764,1.4673474215618683,-2.642789346694299,1.1659975791029302,0.7674349018543626,,,,1.0,3.0,10.0,,,,A,low,,,,,0
,0.8833093486422395,,1.1141339414127562,0.42710106725703734,,,,,2.0,11.0,1.0,4.0,6.0,A,,,cat_X,,,0
-1.5071167856344878,0.992859299703566,,,1.845206640381788,,,,,1.0,,1.0,,,A,,yellow,,,,1
-2.0033691294001956,1.397590304169091,,,1.270507768122618,,,,,5.0,,1.0,6.0,10.0,,,,cat_Y,,,1
0.7406427098430741,,,-0.5686435677259153,1.8892461197733967,,-0.4412019016748925,,,7.0,,,8.0,,A,,,cat_Z,,yes,0
-0.7531243937909587,0.714757736611151,,-1.7680198924669173,0.6105660024757732,,,,2.0,,,1.0,5.0,,,,,cat_Z,,,1
0.8724985021430535,0.3916879933425189,-0.6382270909459118,-0.019213646367009278,1.4683680166949031,,,,,4.0,9.0,3.0,7.0,2.0,A,low,,cat_Z,alpha,,0
1.1083475778800387,,,,0.27931366459739715,,,,,0.0,,,6.0,,,high,blue,cat_Y,,yes,1
-0.6193173246231977,4.51248956276634,,1.2183387261941783,0.6812481796062155,,-0.13865604644208482,,,1.0,,,5.0,,B,,,cat_Z,,,0
0.5903110945552991,0.39505888598751004,,-0.20072079762591638,0.5690849456405809,,,,,6.0,,,3.0,,,,,,,,0
-0.6611567286136416,1.682210254584561,,0.7470859935275763,1.487011229006176,,,,3.0,,,2.0,6.0,1.0,A,,,cat_W,,,1
-1.845878874626824,2.525226049887361,,-0.4825129100849319,0.678837425174537,,,,,1.0,,2.0,1.0,,,,,cat_Z,,yes,0
0.1233094044424584,0.15070554553565704,,-0.6754824647822377,0.3334502096613473,,,,,4.0,,,4.0,10.0,A,,,,,,0
-0.4708738797157607,1.3884361181425733,,0.6047902674719088,0.6347057398879983,,,,,,,2.0,4.0,,A,,,cat_Z,gamma,,0
-0.44008901058713173,,,,1.6141215696325717,,,,,6.0,,0.0,,6.0,A,,red,cat_Y,,,1
1.9753431178455254,0.8074548319593136,,,1.1105624991851137,,0.18561493809206442,,,6.0,10.0,2.0,6.0,,A,high,yellow,cat_Z,alpha,yes,0
-1.5258569827326718,0.5962168422120286,,-0.09377925534826013,0.550974621005035,,,,,6.0,,0.0,3.0,8.0,,,,cat_Y,,yes,0
0.38287113537147105,0.6234230846985712,,,1.9569185720142601,,0.03621213918052357,,,1.0,7.0,,2.0,,,,,cat_Y,,,1
-0.9948072371447515,0.7688535292755846,,0.6447728690667461,3.4984695210954144,,-2.1258010290729836,,,0.0,,1.0,,,,,,cat_Y,,,0
0.9082614092673243,0.7853099288078443,,-2.176820141332528,2.0689937262724345,,,,,,,2.0,,,,,,cat_X,,,0
0.2984312361750658,,,-0.25745334122329727,0.15786804398700816,,,,,,,3.0,0.0,7.0,A,high,blue,cat_Z,,yes,0
0.3793443491806136,,-1.3634163227118852,1.0147407760676095,,,0.4157449040736107,,,,,,2.0,,,,yellow,,,,0
-0.9448896176022599,2.5925279938514385,2.2337153541473107,-1.0195349912217828,0.8927332614860825,,-0.3545241659724395,,,0.0,,,2.0,,A,,,,,yes,0
-0.7655879132883234,,,,0.19620524242311327,,,,,1.0,,1.0,5.0,,,,,,,yes,1
0.9272505073458861,0.2467827858891038,,-0.13878184335042867,0.3561754771377434,,,,,2.0,,,1.0,,,,,cat_Y,,,0
1.7707977217275628,2.62591153130565,,0.5207358588973382,,,,,,,,1.0,1.0,,A,,,cat_Y,,yes,0
0.48030781722418714,0.857602813955848,,-0.4604813483109736,1.160134835596481,,,,,,,,3.0,,,,,,,yes,1
-0.8974207207714328,,,1.292946259703771,1.066634428379017,,,,,2.0,,,2.0,1.0,,,,cat_Y,,yes,0
0.33893852246206824,,,1.8436220518708573,0.5944763640929009,,,,,5.0,,,5.0,0.0,,,,,,yes,1
2.4274720443376094,,,-1.9250775383648886,2.3769730840819827,,,,,7.0,,0.0,,,,,,,,yes,0
0.1024228107189117,0.6575457196918583,,,0.37387194158271014,,,,,,10.0,1.0,8.0,,A,,,cat_Z,,,0
1.4618408593935994,,,-2.281841421944396,0.49147607622447026,,,0.9044328894053758,,4.0,7.0,2.0,6.0,,A,,,cat_Y,,,1
-0.740329365838712,0.46310102180734136,,0.661009083363782,,,,,,6.0,,3.0,5.0,7.0,,,,cat_Z,,yes,0
-0.04208605163638678,,,-0.6798557833644203,0.29505640091602686,,-1.1643062990938948,,,1.0,10.0,,6.0,,,,,,,yes,1
0.6195652061255426,0.17003397580440274,2.0893249886695386,-0.47580548644841225,0.49394633866776555,,-0.34714196543106035,,,3.0,,,6.0,,,,,cat_W,,,1
0.3973283082628641,,,1.1480919392975795,,,-0.24405269526746134,,,,,1.0,,,A,,,cat_Y,,yes,0
-0.7663886801111608,,,,0.5089376999700577,,0.7514676108372974,,,2.0,14.0,0.0,6.0,7.0,B,,,cat_X,,,0
-0.8095174571305996,1.7092988776904687,,-1.5795615705197108,1.8676873594816013,,,,1.0,,,,,,A,high,red,,,,0
0.9882844031026585,1.4641277423161576,,-2.2774756018260125,1.661898716244578,-1.336127542918013,0.030478789615450985,,,,,,9.0,15.0,A,,,cat_W,alpha,,0
1.191550812650145,1.5524759200913447,,,0.8739355017510542,,1.2343118852581336,,,4.0,,,6.0,6.0,,,,,,yes,0
1.51214355812192,0.9937988839179489,,,0.32137478166738415,,,,,0.0,,1.0,,2.0,,low,,cat_Y,,,0
1.8039304832528678,,,-0.2938880728617744,1.052040243138435,,,,3.0,2.0,10.0,,7.0,14.0,A,high,blue,cat_Z,,yes,1
0.13461943632259646,0.463463553594493,,-1.2752454673681097,0.18476904912884,,,,,0.0,8.0,,5.0,2.0,A,,blue,cat_Y,,,1
-0.3111992442315934,0.3918238725088139,,,0.6549989317974877,,,,,4.0,,,,12.0,A,,,cat_Y,,,1
1.3509909387784689,,,2.75467557987904,,,,,,4.0,,,5.0,,A,,,cat_X,,,0
0.7130692818515867,0.5805257594042728,,,2.0049788608906205,,,,,5.0,11.0,,8.0,,A,,,cat_Z,alpha,,0
-0.9824552586675914,,,-1.2029038931308162,0.885680305481306,,,,,6.0,,1.0,,11.0,A,high,,cat_W,,yes,0
-1.0336356655189114,1.3500147839246717,,1.241692745580708,0.6148516379104716,,,,,2.0,,,6.0,,A,,,,,,0
0.4919302013563091,0.5637270423512619,,-1.13248828613947,0.5767098648313566,,,,,1.0,,,4.0,,A,,,,,yes,0
-0.17727466148399962,0.8047429649052488,,-0.3666745133272728,,,-0.735501080235313,,,6.0,,2.0,,,,,blue,cat_Y,,,0
-0.02642995474069754,1.1122725509710798,,-2.63870978997273,1.647578239397905,,,,,6.0,,,3.0,1.0,,high,,,,,1
1.0725333647101947,0.947050969742054,,-0.30327332245536753,1.3232267121525578,2.286470845658892,,,,6.0,,2.0,5.0,,A,high,blue,cat_Y,,yes,0
0.7590371449850357,1.2428371948396615,,-1.2782872210902028,0.9825399543531281,,,,,3.0,,0.0,4.0,,,,,cat_Z,,,0
1.3298732484184317,,,1.2588328526749286,1.6553768908503577,-2.8084761676799195,,,4.0,5.0,,,2.0,,A,,,cat_Y,,,0
-1.9315361063733665,0.3287277432981943,,,1.0004272352924946,,,,,,15.0,3.0,4.0,4.0,,,,cat_Y,,,1
0.2533979172212008,0.17893661285166743,,0.779809628174838,0.34373848080853503,,,,,,,3.0,5.0,,,,,cat_Y,,,0
0.6946885223972068,0.7416430354192474,,,,-0.8600883686007856,,,0.0,0.0,9.0,1.0,7.0,,,,,cat_Y,,yes,0
-1.526585856687684,1.5657957544752945,1.7666241521653507,0.12536445993517284,1.6182458152835404,,,,,2.0,10.0,2.0,,,A,,,cat_Y,,yes,1
-0.6548956413099721,0.7483419690173937,,0.5222210799848434,0.3331417536752157,,,,,2.0,,3.0,3.0,,,,,cat_X,,,1
-0.840485162328919,2.6892202742548976,,-0.05345331329138289,0.737285538311051,,,,4.0,0.0,,2.0,3.0,9.0,A,,,cat_X,,,1
0.021698171059916185,0.9631854028034967,,-0.6478043678861966,0.9127226168907858,,,1.2702313516918404,,,,3.0,5.0,,,,,cat_Y,,,1
1.6278539686940638,2.9616805227472285,,-0.8120262567308079,0.4374961071305187,,,,,,,1.0,1.0,,B,,,cat_Z,,yes,0
2.0225894046649007,2.513114326132514,,0.5089798800291158,0.263370696210069,,-0.013717694848329192,,,7.0,,,1.0,,A,low,,cat_X,,,0
-0.8142875530732823,,,,0.3906998308106905,,,,,3.0,12.0,,,,A,,,cat_X,,,0
0.5265572504935742,,,1.6781643812833407,0.23509075365427798,,-0.4177086050601576,,,,,,5.0,,A,low,blue,cat_Z,alpha,,0
0.5587978521423151,1.013806982391544,,0.1318217278130731,1.6311823664022798,,,,5.0,,,1.0,7.0,13.0,,,,,,,0
0.38762577151474775,2.6597145100528614,,-0.33739491018882556,,,,,,6.0,,0.0,,,,high,,,,yes,1
0.39897963473923403,1.243432598587087,,0.26608481222741037,0.5446008823754817,,-0.10086959697069521,,,4.0,,0.0,4.0,3.0,,high,,,,,1
0.30374250245132806,1.558132399091192,,-0.5942977789985715,0.33491365389084216,,,,,,,,3.0,,,,green,cat_Y,,yes,0
1.6875701208064198,0.32945686499572074,,-0.17804814604817612,2.5422123359975997,,,,2.0,2.0,,0.0,3.0,2.0,,,blue,cat_Y,,yes,0
1.1024665143680576,,,-1.131722899054744,1.42230239235075,,1.3764157740913308,,,7.0,,,6.0,,A,,yellow,,,yes,0
-1.0601538975982672,0.5309435766482038,,0.37508593380991884,,,,,,7.0,,3.0,,,A,,,cat_X,,yes,0
0.7957210808805493,0.2027989644784559,,-0.0784558311111883,2.5849280964704575,,,,,,,,5.0,,B,,,cat_Y,,,0
0.8923733745114522,,,0.1874689672050717,1.1163714585038593,,,,,,,2.0,9.0,,,,,cat_Y,,,0
0.3149672871517889,0.14114224304188688,,1.4831398464138708,,,,,3.0,5.0,,0.0,6.0,0.0,A,high,,cat_Z,,,1
1.1314243705027294,0.41974826525723924,1.2486644167674203,-0.8042083876844339,,,,,,2.0,10.0,,4.0,,,high,,cat_Y,,,1
0.18807403429903718,7.743156852151144,,,0.2973067882664971,0.22619167033611776,,,,4.0,,2.0,2.0,,,,,,,,0
0.20046772107625074,0.7378367963441149,,-1.651415562344076,,,,,,,14.0,,3.0,,B,,,,,,0
0.1212405446770433,0.31910670478076925,,0.5500322023103386,5.293219422427004,,,,,0.0,8.0,,,,,,,cat_Z,,yes,1
-2.018244085799669,,1.0548700630431433,-0.01748464149501632,0.5157884961285114,,,,,5.0,9.0,0.0,7.0,,,high,,cat_Z,,,0
-0.080398393905874,0.4876082333658986,,0.017346390837190865,1.053521940864,,,,,2.0,,,3.0,,A,,,cat_Z,,yes,0
-0.6682505744545707,1.9969387036357569,,-0.1573611444875172,1.4443947389918415,,,,,4.0,,3.0,8.0,,,,,cat_Y,,,0
-1.1864479781925572,0.49084061176615706,,-0.5781898430277185,0.9834794747089189,,,,,0.0,,,,,B,,,cat_Y,,,0
1.4340182847395226,1.2418310803573724,,2.4960279472917755,0.8839096616299486,,1.1892059630933982,,,2.0,,1.0,2.0,,B,,green,cat_Z,,,1
0.5042075185344578,,,0.038216591666640064,0.8682816305824351,,,,,6.0,,1.0,8.0,,,high,,,,,0
,7.998247985096133,,0.29651683617251823,1.4680821937855866,,,,,2.0,,,3.0,11.0,A,,yellow,cat_Z,alpha,,0
-0.5648033511024263,1.496155736424136,,-1.1394207491127075,0.4352466353434698,,,,,3.0,,1.0,3.0,,,,,cat_Y,,,0
0.2961695846287402,0.8901149760863261,,0.8851067978114843,0.7029780019909941,,-0.2622066716016275,,,1.0,,2.0,5.0,7.0,,,,cat_Y,,,0
0.9914360933175131,0.7910717554256225,,,0.15834332580212548,,,,,6.0,,,5.0,,B,,blue,cat_X,,yes,1
-0.8269658435469408,0.6421842731815984,,0.4458134511265785,0.22527409688867372,,,,,1.0,,1.0,7.0,7.0,A,,,cat_Y,,,0
-0.0048283722766100075,0.5440409366046033,,0.9023339294850374,0.3540067319927789,,-1.9412080182099822,,,6.0,,1.0,6.0,12.0,,low,yellow,cat_Z,,,0
0.8680664988511725,,,-0.10390785421813897,1.9798032048449692,,0.8497906602717873,0.7191288051960463,0.0,2.0,,1.0,,,,high,,,,,0
-1.93600112908413,3.829227479508063,,-0.6769940989315164,0.8039952192431709,,,,0.0,7.0,,3.0,4.0,14.0,A,,yellow,,,,0
-0.05756976240540404,0.6426910410994567,,,1.7470452895797433,,,0.5044738507414486,,,,0.0,8.0,1.0,A,,,cat_X,,yes,0
-0.4292913705475386,0.18203885506719997,,-0.38718025602818623,,,,,,5.0,,2.0,,1.0,,low,,cat_Z,,yes,0
-0.13382985775503398,,,-0.6824069285791311,1.2313077574655285,,,,,,,,3.0,,,,blue,,,yes,0
-0.501628556371903,2.100508999342686,,-1.1430532825977944,,,-1.795784356959031,,,4.0,,,6.0,,,low,,cat_Y,,,0
0.1376246052072956,0.8172099460101739,,1.453085933304462,1.061783392742088,,0.24931506554092395,,,1.0,,,5.0,,,,,cat_Z,,yes,1
